id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed,alpha_ffx,gamma_ffx,beta_ffx,alpha_transformed_ffx,gamma_transformed_ffx,beta_transformed_ffx
11278_20140505,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1152.78841345513,-1143.48092843716,-1146.48092843716,-1152.81479283927,0.211439151227359,-0.80988141293914,-0.353980651241526,0.724947938968044,0.30791576645773,0.412417457514316,2.06462361073273,-0.825278135490204,-0.333884074368384,0.705618421250803,0.304644408287925,0.417295869236194,2.02509866180532
11279_20140507,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1748.5702493911,-1742.06391201498,-1745.06391201498,-1751.39777641709,0.018312304901729,2.51588331168921,-1.2440429858489,2.87442619213832,0.92524782499856,0.223733029647479,17.7152560512874,0.400897301913685,-0.905872431226017,2.43030618953531,0.598903227435873,0.287845207513692,11.3623605833406
11280_20140926,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-4.71067981199703,-3.79253149521271,-6.79253149521271,-13.1263958973198,0.998006816913959,-1.40247188488048,-1.62047317604434,-0.518393895582526,0.197424153620415,0.165139623768751,0.595476177263357,-1.19696392826361,-0.689243992482863,-0.923364948774993,0.23201575705044,0.334201271980959,0.397180298588568
11282_20141030,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1390.91827786965,-1383.37497243127,-1386.37497243127,-1392.70883683338,0.0900139746538929,2.61138215794055,-1.10612721217823,2.22362310937422,0.931590533226412,0.248593600706384,9.24075053765888,0.988135660913789,-0.903547531189622,2.00413174056191,0.728719523236545,0.288322024541808,7.4196489190051
11287_20140522,mmclock_meg,decay,6,h_sceptic_fixed_decay_fmri,g_sceptic,-1063.78482434549,-1056.22949246417,-1059.22949246417,-1065.1318337576,0.0918587952676354,1.73077755150784,-0.011915327802206,1.80105408996939,0.849511850595561,0.497021203292263,6.05602769920353,0.348701643157309,0.198058294044762,1.45234101202172,0.586302695397436,0.549353346551042,4.27310620827246
11288_20140711,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1289.82200473289,-1281.83616985311,-1284.83616985311,-1291.17003425522,0.113853318271106,1.75954864473238,-1.07565506995518,1.98828604520613,0.853153122127237,0.254329134599415,7.30300600721771,0.749844843494473,-0.917670922992312,1.78913152699334,0.679144890409748,0.285432697383444,5.984253046696
11302_20140826,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1766.30455757264,-1757.10838190647,-1760.10838190647,-1766.44224630858,0.00835415308894005,-2.09752815727779,-6.5112501297352,2.64651577330263,0.10933730346314,0.00148441333424015,14.1048085802094,-2.0119169643966,-5.04523060540895,2.52730047938024,0.117957384126023,0.00639876719808751,12.5196633881529
11304_20140722,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1407.50868145687,-1399.51047508874,-1402.51047508874,-1408.84433949084,0.0911322837752642,4.46126644212421,-2.18520200483236,2.45355246874798,0.988584098253347,0.101087247031792,11.6295871681158,2.38461921596799,-2.05729853872707,2.38726880980955,0.915646897366707,0.113316979337505,10.8837277824672
11305_20140825,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1754.52031668839,-1745.14566030266,-1748.14566030266,-1754.47952470477,0.0160265415150093,-2.73928245381231,-5.3028534759805,2.3355912205879,0.0606947984054221,0.00495271929538748,10.3355687243864,-2.59858341226834,-4.73071055649958,2.25253999185884,0.0692296451845107,0.00874308578217016,9.51186523941263
11310_20140807,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1378.61429600299,-1369.11369315461,-1372.11369315461,-1378.44755755671,0.092148056169656,0.297318599029454,-2.67525154013837,2.37843167505207,0.573786895581546,0.0644495973501991,10.7879705463685,0.208499857052648,-2.52649519757703,2.31608759235678,0.551936949365279,0.0740215155667206,10.1359406978629
11311_20140808,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1470.91641261992,-1461.44694769671,-1464.44694769671,-1470.78081209882,0.108166498635093,-3.71560016918399,-0.297207702148006,-1.24580440710631,0.0237624308699693,0.426240225081978,0.287709379552174,-2.78110140318774,-0.313894641661182,-0.351985056188376,0.0583540052946407,0.42216438679206,0.703290631740531
11313_20141104,mmclock_meg,decay,7,h_sceptic_fixed_decay_fmri,g_sceptic,-1358.48788020578,-1351.31207989859,-1354.31207989859,-1360.44564721176,0.0512380447441509,3.16372389118907,-1.73401607917781,2.59439158062125,0.959446088556997,0.150074599738361,13.3884390970804,1.4199606878055,-1.52436965531723,2.42530449354277,0.80533225342259,0.178818966462748,11.3056713991603
11314_20141020,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1720.07220677896,-1712.01903922633,-1715.01903922633,-1721.35290362844,0.0189720695842808,-2.92787239394179,-2.84968871518688,0.873345818673803,0.0507928049982337,0.0546974101541887,2.39491039948325,-2.41805277026411,-2.67607480896979,1.20568016754436,0.0818064008420867,0.0643999754548821,3.33902940530958
11315_20140815,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1652.07351119965,-1645.17884749322,-1648.17884749322,-1654.51271189533,0.0438250144384218,3.23343284158046,-0.0530242259073339,2.42879641568333,0.962073210528277,0.486747048509453,11.3452189316999,1.11299178384263,0.134419746930167,2.18798484169283,0.75268645160115,0.533554428287843,8.9172253759221
11316_20140829,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1251.94046802599,-1244.18764251416,-1247.18764251416,-1253.52150691627,0.146004749808879,2.66739080652373,-1.1593196788837,2.06855104648894,0.935074807191479,0.238790925027042,7.91334873250131,1.20852674663135,-0.937791558338266,1.88526459884216,0.770038170037686,0.281346653282645,6.58809741435857
11317_20141009,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1488.60596090395,-1480.67860101438,-1483.67860101438,-1490.01246541649,0.0608220666544957,1.68874603762499,-0.649758611857375,2.32359208883688,0.844059180434905,0.343043935654234,10.2122919597149,0.815855225685774,-0.453564361225201,2.1332770506721,0.693355811940176,0.388513642200229,8.44248798966176
11318_20141029,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1175.79151041546,-1166.93990150405,-1169.93990150405,-1176.27376590615,0.177083333006017,1.09137688303807,0.194562656545606,1.27239822999286,0.748640908979816,0.548487803241757,3.56940255409608,0.421203039907185,0.333334616306618,1.07542635023158,0.60377109087888,0.582570518458498,2.93124237002224
11319_20140924,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1554.8985929044,-1547.30205367379,-1550.30205367379,-1556.6359180759,0.0613479724282295,3.9651670920654,-0.716088691505328,2.32239935848007,0.98138810465968,0.328254860500133,10.2001187102272,2.03905807032174,-0.571331714194646,2.20941923370299,0.884837319884068,0.360929595569855,9.11042382920625
11320_20140908,mmclock_meg,decay,7,h_sceptic_fixed_decay_fmri,g_sceptic,-1538.51707510682,-1531.37489026944,-1534.37489026944,-1540.50845758261,0.0143929116654807,-0.515987692953072,-1.85555411587982,2.32815176768367,0.373790922886593,0.135222098045756,10.2589630530792,-1.09414247401633,-1.60040574961282,1.88071984894249,0.250839026423433,0.167924913401004,6.55822409409904
11321_20140904,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-11.9571797004336,-11.1479079205359,-14.1479079205359,-20.4817723226429,0.994045145917607,-1.85070462944284,-1.82771227554329,-0.450393341355113,0.135790186667279,0.138511031867094,0.637377395420181,-1.46291203815117,-0.826752381942887,-1.11048452219442,0.188022340573929,0.304332199505549,0.32939932112185
11322_20140918,mmclock_meg,decay,7,h_sceptic_fixed_decay_fmri,g_sceptic,-11.944493401755,-11.1582761980835,-14.1582761980835,-20.2918435112538,0.993192967248941,-1.5086396082224,-1.65432703816221,-0.549802675101303,0.18114049065585,0.160524995229762,0.577063668176493,-1.24002639324121,-0.656683614983629,-0.952506427060603,0.22443139163869,0.341484984439393,0.385772899061286
11323_20141209,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1282.85405373557,-1273.0535219099,-1276.0535219099,-1282.387386312,0.123515622245588,-3.94804078392989,-3.29382054083082,0.24930774973791,0.018927308479357,0.0357837905277424,1.28313685734471,-3.28716815749971,-3.27312062676285,0.784723134966679,0.0360140299412125,0.0365049097532707,2.19180002393341
11324_20141009,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1465.47688797561,-1456.99137216142,-1459.99137216142,-1466.32523656353,0.0745341927381742,-2.49953955263754,-0.589208087202629,-0.0369971626219947,0.0758904653972271,0.356816576495699,0.963678869666403,-1.82713275470714,-0.605315087947243,0.541603312338632,0.138580198099278,0.353128628949834,1.71876036393199
11325_20140918,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-11.9807295953812,-11.1573825123069,-14.1573825123069,-20.491246914414,0.99404423976985,-1.67947905930431,-1.74577343513338,-0.598531929663028,0.157164462342932,0.148581084772686,0.549617921874869,-1.28103265547602,-0.69210897048934,-1.11501063924087,0.217374494039838,0.333564086590022,0.32791179014851
11326_20141006,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1708.89317964266,-1702.08668469596,-1705.08668469596,-1711.42054909806,0.0210083747277515,3.37616022488361,-0.917203025113018,2.78053319308272,0.966951118608922,0.285528139823473,16.1276177901819,1.21252147708695,-0.672170082332111,2.53786417254614,0.7707447912639,0.338011093491336,12.6526182816905
11328_20141023,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1361.15738025543,-1353.69941155333,-1356.69941155333,-1363.03327595544,0.0930168877255027,4.16236604960213,0.0379321332043897,1.74567217875332,0.984668055384528,0.509481896412057,5.72975159857724,2.16707434254432,0.140448825665683,1.65409628774443,0.897253564648165,0.535054601801253,5.22835285999174
11329_20141105,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1390.25563229349,-1381.47595597869,-1384.47595597869,-1390.8098203808,0.0881497545924037,-0.402171098985697,-1.13093352548964,1.61755081643974,0.400790821971804,0.243988863231307,5.04072951394815,-0.698716118999085,-1.04318474578529,1.42981878419441,0.33209694221766,0.260535962666233,4.17794201419121
11331_20141120,mmclock_meg,decay,7,h_sceptic_fixed_decay_fmri,g_sceptic,-11.9076974763369,-11.1433472701148,-14.1433472701148,-20.276914583285,0.993195438046795,-1.84284175551098,-1.8195908774736,-0.459451739682877,0.136715549679684,0.139482971661816,0.631629848174526,-1.36294147535918,-0.738025069054741,-1.11523832465453,0.203762651354332,0.323436157655207,0.327837137915862
11335_20141103,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1667.81359689051,-1659.81456919456,-1662.81456919456,-1669.14843359667,0.0240863057309417,0.949876391960901,-2.80597384660586,2.76658972361219,0.721090318768277,0.0570022128719014,15.9043033509855,0.542379259967626,-2.68373958547548,2.65783421638337,0.632365720458047,0.0639396916376757,14.2653599349969
11336_20141121,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-8.39789064224714,-7.47135055813086,-10.4713505581309,-16.8052149602379,0.99602657675941,-1.65242716999662,-1.73800314168593,-0.616898434306385,0.160781180385893,0.14956675029841,0.539615497719173,-1.41716628902215,-0.83951971029173,-1.06114823798652,0.195106204480096,0.301635948202337,0.346058224913009
11337_20141111,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1560.16248139401,-1552.51423458267,-1555.51423458267,-1561.84809898478,0.0568179482505029,1.95204566705168,-1.1877924426978,2.43115390857878,0.875669529713655,0.233653988103808,11.3719967565926,0.592237969267386,-0.962482174503255,2.13671586862514,0.64387847485018,0.276381497526388,8.47157014438764
11338_20141110,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1813.20662966758,-1805.19679578946,-1808.19679578946,-1814.53066019157,0.00404410886803308,-2.35384132221955,-5.61378127636835,2.61333845708985,0.0867609276239683,0.00363399787684401,13.6445265666871,-2.44590041276443,-4.72603890525663,2.26559687181327,0.0797388614265229,0.00878366637936909,9.63687486382891
