id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed,alpha_ffx,gamma_ffx,beta_ffx,alpha_transformed_ffx,gamma_transformed_ffx,beta_transformed_ffx
11305_20140825,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1780.90115015527,-1773.01145674864,-1776.01145674864,-1782.34532115075,0.0128665961624284,-5.07543520052071,-4.77648025802863,1.17239576834004,0.00620956690527078,0.00835520514603316,3.22972104051757,-3.27897103656788,-2.6116016596551,1.6043326156641,0.0362996944314088,0.0683954793397215,4.97453856554189
11310_20140807,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1401.24974100448,-1391.84955957119,-1394.84955957119,-1401.1834239733,0.0885869909480095,-1.79339353987649,-2.24406801742848,1.89211051926108,0.142657169322045,0.0958623751977398,6.63335373881635,-1.74225373849518,-2.08887427797403,1.84497137678673,0.14902689405788,0.110182894681234,6.32791866244444
11311_20140808,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1508.68813335697,-1499.65559722908,-1502.65559722908,-1508.98946163118,0.0889395965301272,-4.79186076246312,-0.654088655634502,-1.3969955703494,0.00822873044350548,0.342068760509624,0.24733896125304,-3.44142533757231,-0.653881753067026,-0.0663898137840297,0.0310256055566854,0.342115327051925,0.935766018692604
11313_20141104,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1563.98762157363,-1555.30119244073,-1558.30119244073,-1564.63505684284,0.0465612871710249,-0.561365316695965,-1.4367043587795,2.35700220071851,0.363231610671832,0.192056216345167,10.5592494476446,-0.647139804031396,-1.31080127667472,2.27537758087641,0.343634365091469,0.212352792430182,9.73159278227528
11314_20141020,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1698.73222524598,-1691.03606673037,-1694.03606673037,-1700.36993113248,0.0245613418779332,-4.21569642119882,-2.65009258535112,0.394863207521547,0.014547289949454,0.065983303272385,1.48418115221586,-3.24720887217503,-2.54352927196062,1.20329533174386,0.0374273122107814,0.0728623991543361,3.33107585616886
11315_20140815,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1651.46977409775,-1643.20864629246,-1646.20864629246,-1652.54251069457,0.0435535257585613,0.0850462689634937,-0.393569018201361,2.63499280981344,0.521248761327604,0.402858428280021,13.9432122085055,-0.401659926405748,-0.176271863222593,2.3732926399937,0.400913590143876,0.456045786565961,10.7326729972429
11316_20140829,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1264.89026410718,-1255.91672305283,-1258.91672305283,-1265.25058745494,0.13991750808973,-1.32302635286514,-0.905184473789509,1.43189122899171,0.210315227875698,0.287986252725751,4.18660954677109,-1.33623073073981,-0.879472679335923,1.41083054126693,0.208130596902807,0.293287064620044,4.09935867714549
11317_20141009,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1502.38477662501,-1494.57470288496,-1497.57470288496,-1503.90856728707,0.0566620666986141,-2.59068219948882,-0.262084994849862,0.660674944777363,0.0697405109827166,0.434851239529868,1.93609865318035,-2.01158752409288,-0.327323284682201,1.16447599019786,0.117991664542615,0.4188920514018,3.20424338826144
11318_20141029,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1176.52278679176,-1166.83906124723,-1169.83906124723,-1176.17292564934,0.180961259825168,-1.57430428416172,0.302616042199179,0.489312479112031,0.171603647447174,0.575081905188795,1.63119435415566,-1.33049857950542,0.243799392400994,0.670727186084818,0.20907690627579,0.560649736296959,1.95565893164717
11319_20140924,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1544.49779549414,-1535.62682409394,-1538.62682409394,-1544.96068849605,0.0595451659315311,2.09912070911372,-1.49314109972235,2.87681551355461,0.890817687006734,0.183450733552493,17.7576340991937,1.42300701663421,-1.30434825033587,2.78625681142119,0.805809388967734,0.213434123112758,16.2201907926663
11320_20140908,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1722.8693569468,-1715.85300220188,-1718.85300220188,-1725.18686660399,0.0205162586051788,-2.69281507872722,-1.40935462695013,1.30766076542082,0.0633986554369927,0.196335868593722,3.69751423472945,-2.19556920516048,-1.37760386066399,1.70687852040956,0.100149082176368,0.201394105942322,5.51172984530112
11321_20140904,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1510.1772102034,-1501.66638555289,-1504.66638555289,-1511.000249955,0.063807899479434,-1.62296745120479,-0.334462654816866,1.36113126513791,0.16479602888312,0.417155188334506,3.90060342348624,-1.44840085625866,-0.349620135752696,1.48758048048796,0.190247797802274,0.413474540202984,4.42637285689468
11322_20140918,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1402.11959367182,-1392.94058026994,-1395.94058026994,-1402.27444467204,0.0874027192215024,-2.28815065110309,-1.517153149909,1.24028458481415,0.092109085120414,0.179881115160456,3.4565970198241,-2.17607663704904,-1.50219647344146,1.31340921004037,0.101919480310079,0.182098156070479,3.7188303992347
11323_20141209,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1319.09246351805,-1309.03081377301,-1312.03081377301,-1318.36467817512,0.117071308912398,-6.07037365947175,-3.30809607039749,-1.02657901670316,0.00230498455181247,0.0352944883751447,0.358230366851197,-4.28948170165382,-3.20660465343286,0.571439058633883,0.0135265538611364,0.0389179330908084,1.77081352322276
11324_20141009,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1458.80184915153,-1450.36923704493,-1453.36923704493,-1459.70310144704,0.0781483477234304,-4.22021239266407,-0.802898112007501,-0.855394391956199,0.0144826922162733,0.309405926173542,0.425115495883597,-3.02168271667542,-0.82231237688749,0.284244842852511,0.0464558770740617,0.305273027045867,1.32875822788264
11325_20140918,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1495.74561138157,-1487.21517538814,-1490.21517538814,-1496.54903979025,0.0737554514985546,-2.73409934267065,-1.46388690163933,1.15779997503529,0.0609909661442996,0.187873553486903,3.18292305742854,-2.5416577042788,-1.4695974059485,1.30955256830136,0.0729889311603715,0.187003813992835,3.70451582353433
11326_20141006,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1693.24918270887,-1684.82888917708,-1687.82888917708,-1694.16275357919,0.0230633498767531,1.1040956793844,-1.22977812027485,3.21605229663647,0.751026725702165,0.226220262231199,24.929511354377,0.484083017569437,-1.00134004528642,3.03186091451005,0.618711555267086,0.268678034067352,20.7357842293607
11328_20141023,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1318.02260673618,-1309.16990624717,-1312.16990624717,-1318.50377064928,0.100409430140719,2.52068056662011,-1.41471190724362,2.33712467908896,0.925578947584553,0.195491928492152,10.351430048343,1.77448904555521,-1.21416953181657,2.25893858859511,0.855015039880103,0.22896413192934,9.57292296284547
11329_20141105,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1381.61035970692,-1373.33360046763,-1376.33360046763,-1382.66746486973,0.0851460697166854,-2.54518983385878,-1.07394000889121,0.74362553972271,0.072750301971052,0.25465452579209,2.10354820367314,-2.05034769692571,-1.11715537690998,1.15517153654586,0.114017253154466,0.246539313071835,3.17456792524128
11331_20141120,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1226.60026548368,-1217.36549431687,-1220.36549431687,-1226.69935871897,0.145415576804645,-4.67681654057296,-0.903295516772847,-1.44133878525838,0.0092227494316051,0.288373738752034,0.236610775525031,-3.44789089489013,-0.939247279536553,-0.249300005122746,0.0308318196637652,0.281052413682152,0.779346130477884
11335_20141103,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1659.88631939827,-1651.16265316156,-1654.16265316156,-1660.49651756367,0.0251623007455145,-0.889434009108412,-2.6414601459852,2.66174175179483,0.291226641893097,0.0665173136737815,14.3212113837915,-0.878972235924122,-2.52660536729456,2.62801634154303,0.293390802136362,0.0740139646318703,13.8462763590484
